,week,Plot,SubPlot,pH,PrepH,SoilMoisture,PreSoilMoisture,N,PreN,P,PreP,K,PreK,Mg,PreMg,Ca,PreCa,Temperature,PreTemperature,Humidity,PreHumidity,Light,PreLight,plantHeight,NoOfTiller,NoOfPanicle,SPAD,NoOfSpikelet,NoOfFilledGrain,NoOfUnfilledGrain,WeightGrain
392,5,8,3,6.474573,,81.45569,,2.051068,,0.242726,,5.914361,,1.622563,,0.692631,,26.78437,,89.49437,,1004.736,,0.204534,0.257095,2.355223,2.126663,0.19627,2.126663,2.96687,2.833484
393,5,8,4,6.8548,,83.48686,,2.921278,,0.242495,,5.329497,,1.973184,,0.632565,,25.77417,,88.8984,,1002.733,,0.208415,0.257687,2.357236,2.151079,0.197923,2.151079,3.016436,2.864351
394,5,8,5,6.429012,,83.89728,,2.951603,,0.280917,,5.323298,,1.791823,,0.616853,,26.50576,,88.7271,,1000.117,,0.210126,0.257977,2.370886,2.16087,0.200218,2.16087,3.077386,2.875539
395,5,8,6,6.553949,,86.65154,,2.03818,,0.20768,,5.598613,,1.561807,,0.40824,,25.47579,,89.76703,,1007.471,,0.213479,0.259657,2.396382,2.171273,0.201552,2.171273,3.123162,2.892522
396,5,8,7,6.707174,,87.14067,,2.859481,,0.282195,,5.761153,,1.948702,,0.519376,,25.42299,,89.05271,,1008.922,,0.213866,0.261479,2.434206,2.19036,0.20161,2.19036,3.185201,2.937612
397,5,8,8,6.434127,,89.79535,,2.865155,,0.270463,,5.032437,,1.809497,,0.465846,,25.67506,,89.63044,,1002.949,,0.217365,0.266502,2.445786,2.235269,0.202672,2.235269,3.246004,2.975902
398,5,8,9,6.514903,,84.98466,,2.112047,,0.217456,,5.894521,,1.815724,,0.638377,,25.46005,,88.7996,,1000.951,,0.218431,0.271881,2.475859,2.251929,0.20716,2.251929,3.280378,3.033768
399,5,8,10,6.658126,,80.38036,,2.999243,,0.205909,,5.648779,,1.514766,,0.40902,,26.9974,,89.87479,,1008.595,,0.219061,0.277274,2.477352,2.278232,0.210792,2.278232,3.342412,3.077241
400,6,1,1,7.572065,,49.82837,,1.405877,,0.061063,,2.72329,,0.845237,,0.116296,,28.45698,,88.83007,,1008.976,,0.219061,0.219061,1.43993,0.219061,0.088181,3.304824,1.822147,1.809293
401,6,1,2,7.889933,,48.19724,,1.307476,,0.095043,,1.036521,,0.830069,,0.113559,,33.5531,,89.88523,,1009.757,,0.219061,0.219061,1.442309,0.219061,0.089294,3.329434,1.830844,1.824988
402,6,1,3,7.54581,,44.20548,,1.050193,,0.092494,,1.499513,,0.342911,,0.147064,,33.72122,,88.27478,,1002.35,,0.219061,0.219061,1.443639,0.219061,0.089519,3.341776,1.850208,1.840405
403,6,1,4,7.415603,,44.76426,,1.206607,,0.090159,,2.500452,,0.78367,,0.097536,,28.22746,,89.62767,,1003.663,,0.219061,0.219061,1.454051,0.219061,0.09028,3.371889,1.850301,1.850683
404,6,1,5,7.763065,,42.92814,,1.496499,,0.01562,,1.814,,0.620085,,0.046363,,28.79808,,89.71057,,1004.804,,0.219061,0.219061,1.465826,0.219061,0.090822,3.403309,1.870761,1.874324
405,6,1,6,7.334726,,46.14218,,1.392762,,0.01876,,2.816542,,0.698598,,0.035075,,34.68059,,88.31542,,1008.976,,0.219061,0.219061,1.471071,0.219061,0.090879,3.420371,1.878692,1.899291
406,6,1,7,7.673532,,40.67917,,1.303509,,0.025872,,2.108675,,0.212678,,0.149352,,32.21143,,88.32701,,1008.872,,0.219061,0.219061,1.478654,0.219061,0.091485,3.4381,1.884406,1.903901
407,6,1,8,7.520803,,41.27585,,1.404695,,0.062576,,1.25881,,0.253445,,0.019608,,29.8577,,89.90332,,1002.745,,0.219061,0.219061,1.487474,0.219061,0.091721,3.440631,1.887802,1.910856
408,6,1,9,7.781579,,41.06818,,1.106876,,0.05362,,1.896691,,0.22717,,0.039751,,30.65601,,89.45166,,1005.752,,0.219061,0.219061,1.501791,0.219061,0.092801,3.449896,1.888718,1.926447
409,6,1,10,7.473066,,45.22766,,1.192428,,0.026409,,2.399444,,0.200874,,0.138097,,34.0913,,88.27217,,1002.19,,0.219061,0.219061,1.511716,0.219061,0.093547,3.473925,1.891121,1.930389
410,6,2,1,7.888462,,44.24311,,1.184538,,0.043182,,2.936711,,0.834528,,0.015697,,28.82258,,89.04695,,1008.862,,0.219061,0.219061,1.511876,0.219061,0.094625,3.514402,1.903456,1.938648
411,6,2,2,8.030588,,49.69784,,1.002122,,0.042461,,2.295138,,0.679962,,0.0664,,31.59584,,89.59676,,1006.833,,0.219061,0.219061,1.514432,0.219061,0.095301,3.514662,1.914184,1.94719
412,6,2,3,7.735232,,44.00379,,1.475873,,0.060214,,2.645066,,0.57922,,0.082237,,33.29714,,88.07682,,1003.692,,0.219061,0.219061,1.516552,0.219061,0.09618,3.526213,1.937637,1.96417
413,6,2,4,7.84554,,48.27742,,1.135965,,0.037432,,2.276649,,0.750965,,0.122827,,34.19386,,89.62242,,1002.361,,0.219061,0.219061,1.524805,0.219061,0.0966,3.564392,1.955719,1.97727
414,6,2,5,7.790642,,44.01605,,1.277055,,0.074977,,2.237866,,0.609668,,0.155869,,30.76345,,88.49967,,1005.173,,0.219061,0.219061,1.534683,0.219061,0.09675,3.570565,1.960694,1.993189
415,6,2,6,7.337175,,46.09358,,1.191866,,0.09514,,2.069629,,0.39872,,0.096955,,34.30893,,89.75607,,1008.738,,0.219061,0.219061,1.541841,0.219061,0.097142,3.603987,1.977463,2.001893
416,6,2,7,7.798883,,48.47982,,1.472044,,0.010914,,1.991931,,0.929038,,0.112703,,29.37455,,88.04796,,1002.495,,0.219061,0.219061,1.551315,0.219061,0.097717,3.644381,1.993267,2.019242
417,6,2,8,7.419628,,49.15436,,1.248197,,0.07148,,2.101295,,0.67899,,0.158802,,34.59123,,89.72489,,1005.235,,0.219061,0.219061,1.564644,0.219061,0.098585,3.656696,2.000014,2.032915
418,6,2,9,8.018334,,47.64144,,1.106847,,0.070941,,2.519074,,0.751322,,0.199487,,29.22852,,89.20128,,1007.055,,0.219061,0.219061,1.580547,0.219061,0.099531,3.6577,2.023791,2.035061
419,6,2,10,8.019194,,42.71725,,1.181433,,0.087424,,2.500348,,0.652368,,0.127787,,32.71681,,88.21661,,1008.886,,0.219061,0.219061,1.587557,0.219061,0.099608,3.695439,2.032313,2.037947
420,6,3,1,6.41724,,86.88758,,2.672129,,0.055565,,1.088937,,1.809684,,0.579223,,20.6431,,89.15003,,1000.844,,0.266889,0.143723,0.284718,2.726921,2.726921,2.712607,1.996846,2.641675
421,6,3,2,7.415667,,75.66359,,1.352621,,0.049563,,2.266215,,1.687982,,0.222767,,24.23968,,88.3179,,1007.996,,0.268097,0.143942,0.28477,2.735149,2.735149,2.716399,1.999809,2.656578
422,6,3,3,7.318249,,81.55224,,1.64801,,0.291493,,3.379804,,1.168828,,0.276849,,28.80399,,88.34892,,1008.301,,0.270894,0.145835,0.286512,2.76913,2.76913,2.74998,2.013286,2.672737
423,6,3,4,6.370134,,66.52233,,1.595638,,0.204209,,1.416216,,1.141865,,0.491182,,23.34566,,88.54302,,1003.507,,0.273904,0.147576,0.286946,2.782561,2.782561,2.783374,2.027561,2.67408
424,6,3,5,7.442028,,79.9629,,2.872817,,0.271008,,3.068368,,1.850614,,0.463771,,22.36489,,88.79965,,1006.427,,0.276513,0.148242,0.287517,2.806588,2.806588,2.809368,2.039575,2.674302
425,6,3,6,6.940152,,71.55862,,1.29235,,0.096477,,2.548529,,1.29276,,0.546109,,22.3698,,89.57996,,1008.366,,0.278833,0.150053,0.290888,2.810495,2.810495,2.811133,2.056832,2.697437
426,6,3,7,7.341362,,72.82223,,1.45763,,0.119377,,1.251618,,1.591555,,0.440313,,24.49388,,89.29635,,1006.007,,0.281255,0.150828,0.294046,2.836059,2.836059,2.844757,2.070246,2.703652
427,6,3,8,6.262128,,66.05657,,1.389918,,0.289022,,2.580667,,1.147129,,0.551776,,28.247,,89.23936,,1008.975,,0.284574,0.151716,0.29514,2.859666,2.859666,2.853985,2.077422,2.705259
428,6,3,9,6.307934,,75.7927,,2.246004,,0.263093,,1.380137,,1.367894,,0.399837,,23.54378,,88.71496,,1000.451,,0.285419,0.152022,0.297774,2.884944,2.884944,2.880893,2.091157,2.714131
429,6,3,10,7.392935,,63.25152,,2.297913,,0.230237,,1.344666,,1.165576,,0.293044,,23.13437,,89.00159,,1000.849,,0.286541,0.153013,0.299448,2.889258,2.889258,2.909938,2.095677,2.742528
430,6,4,1,7.746082,,40.07229,,1.126378,,0.090576,,2.792731,,0.971289,,0.000972,,29.72779,,89.28215,,1008.502,,0.219061,0.219061,1.587888,0.219061,0.100073,3.707159,2.049594,2.046145
431,6,4,2,7.879033,,47.32122,,1.2314,,0.021142,,2.414169,,0.957489,,0.005162,,32.36996,,88.67582,,1003.111,,0.219061,0.219061,1.589089,0.219061,0.100374,3.750148,2.066215,2.070334
432,6,4,3,7.348548,,41.63819,,1.275772,,0.098389,,1.164354,,0.476476,,0.149309,,32.35994,,89.23843,,1007.718,,0.219061,0.219061,1.589202,0.219061,0.10087,3.772154,2.074958,2.094499
433,6,4,4,7.983233,,48.27815,,1.013882,,0.058174,,2.114649,,0.702884,,0.028624,,31.86311,,88.60325,,1009.597,,0.219061,0.219061,1.604702,0.219061,0.101437,3.780712,2.083668,2.095833
434,6,4,5,7.323535,,43.59473,,1.015106,,0.010588,,2.528996,,0.775197,,0.18436,,31.45929,,88.45459,,1006.612,,0.219061,0.219061,1.624444,0.219061,0.10211,3.823632,2.106721,2.11778
435,6,4,6,7.381645,,48.00137,,1.004118,,0.076307,,2.395394,,0.454161,,0.010094,,33.49365,,89.9458,,1002.746,,0.219061,0.219061,1.626387,0.219061,0.102246,3.853522,2.121136,2.136251
436,6,4,7,7.880653,,41.16141,,1.164885,,0.077069,,2.713543,,0.87207,,0.137627,,32.98464,,88.29781,,1001.814,,0.219061,0.219061,1.641583,0.219061,0.102728,3.854083,2.12856,2.13909
437,6,4,8,7.524855,,40.74462,,1.265887,,0.072162,,1.128054,,0.598037,,0.023248,,28.42598,,89.13889,,1005.338,,0.219061,0.219061,1.6459,0.219061,0.103157,3.885622,2.134727,2.151032
438,6,4,9,7.749688,,40.54333,,1.048636,,0.08975,,1.394676,,0.704064,,0.118034,,29.09282,,88.36841,,1006.839,,0.219061,0.219061,1.651313,0.219061,0.103191,3.901124,2.153736,2.158308
439,6,4,10,7.513457,,46.39418,,1.469903,,0.022293,,1.929093,,0.369452,,0.094251,,33.13945,,89.37706,,1007.346,,0.219061,0.219061,1.651699,0.219061,0.104314,3.94221,2.166737,2.166474
440,6,5,1,6.865995,,62.42338,,1.686235,,0.045054,,1.826004,,1.555839,,0.563968,,26.25998,,88.79597,,1002.312,,0.288172,0.153018,0.301764,2.895758,2.895758,2.939603,2.096852,2.743649
441,6,5,2,6.52951,,67.29484,,1.52827,,0.171173,,3.615049,,1.831862,,0.411817,,28.51256,,89.61994,,1002.228,,0.288704,0.154159,0.304241,2.919715,2.919715,2.964096,2.098571,2.753567
442,6,5,3,7.157557,,68.22476,,2.600517,,0.078756,,3.053277,,1.571348,,0.432995,,27.44554,,89.66604,,1004.045,,0.291138,0.154629,0.306934,2.924458,2.924458,2.996064,2.119138,2.766409
443,6,5,4,6.270522,,74.63371,,2.851969,,0.019625,,3.488246,,1.49826,,0.513904,,27.27632,,89.2194,,1004.43,,0.292176,0.155477,0.309717,2.929006,2.929006,2.996373,2.143248,2.79198
444,6,5,5,7.864139,,87.97141,,2.643485,,0.128331,,1.17651,,1.520518,,0.317355,,20.37256,,89.21334,,1000.884,,0.292296,0.156711,0.312613,2.954048,2.954048,3.000821,2.153954,2.801247
445,6,5,6,6.283979,,79.96637,,1.625931,,0.127998,,3.169971,,1.500466,,0.467788,,21.93994,,89.50956,,1006.486,,0.29571,0.158018,0.315565,2.977574,2.977574,3.007307,2.17705,2.811207
446,6,5,7,6.365141,,66.81806,,2.82307,,0.10635,,2.103508,,1.927621,,0.412739,,21.58522,,89.61058,,1005.592,,0.297663,0.158889,0.317307,3.003933,3.003933,3.039862,2.197469,2.827815
447,6,5,8,5.946136,,63.1529,,1.526223,,0.185536,,1.273856,,1.001141,,0.550836,,29.12887,,89.49948,,1006.724,,0.301001,0.159552,0.320659,3.011971,3.011971,3.060818,2.208268,2.851424
448,6,5,9,7.148649,,61.11009,,1.106846,,0.263833,,1.955371,,1.100064,,0.323984,,25.33373,,89.81448,,1001.224,,0.302732,0.161412,0.323397,3.021061,3.021061,3.082862,2.212933,2.859402
449,6,5,10,6.078355,,68.86705,,2.171767,,0.050121,,1.505338,,1.648384,,0.247693,,24.15775,,89.6211,,1004.153,,0.305509,0.163013,0.324706,3.024726,3.024726,3.102437,2.229199,2.866226
450,6,6,1,5.994275,,88.75831,,2.184297,,0.276864,,1.8472,,1.17021,,0.29706,,23.82062,,88.38456,,1004.739,,0.307725,0.164847,0.326975,3.048826,3.048826,3.127555,2.239732,2.868009
451,6,6,2,7.693512,,88.8052,,2.656918,,0.258618,,3.563048,,1.392956,,0.391397,,24.61228,,89.27155,,1000.91,,0.307763,0.16491,0.33012,3.065203,3.065203,3.138596,2.261938,2.871032
452,6,6,3,6.789588,,81.55861,,2.53731,,0.19574,,1.547927,,1.310683,,0.404214,,29.69105,,89.03709,,1004.206,,0.309424,0.165091,0.332511,3.065815,3.065815,3.168693,2.26595,2.900025
453,6,6,4,6.651919,,86.24913,,2.20787,,0.253052,,1.121929,,1.57485,,0.25751,,24.18054,,88.68331,,1004.087,,0.309792,0.166183,0.333507,3.076489,3.076489,3.174803,2.290742,2.929486
454,6,6,5,6.309915,,63.53183,,1.977106,,0.153959,,1.850182,,1.850794,,0.508132,,21.63806,,89.83408,,1001.818,,0.312109,0.167843,0.335218,3.110491,3.110491,3.192144,2.314512,2.958752
455,6,6,6,7.557753,,68.13592,,1.605783,,0.075439,,1.6464,,1.862448,,0.261509,,21.45995,,88.0093,,1000.182,,0.312316,0.168385,0.33747,3.142613,3.142613,3.197009,2.316389,2.964608
456,6,6,7,6.820051,,65.43303,,2.603714,,0.245226,,1.272589,,1.500592,,0.244262,,27.96893,,88.94505,,1001.641,,0.315089,0.170112,0.339345,3.166211,3.166211,3.197791,2.321484,2.974619
457,6,6,8,7.452722,,72.97191,,1.670822,,0.262242,,3.292542,,1.13352,,0.291792,,21.79962,,89.36113,,1004.306,,0.318526,0.170502,0.341381,3.199412,3.199412,3.207078,2.338665,2.998394
458,6,6,9,6.24182,,69.29402,,1.828999,,0.035729,,2.750463,,1.809327,,0.574027,,20.42347,,89.72833,,1003.341,,0.319389,0.171497,0.342908,3.232299,3.232299,3.212426,2.351148,3.0081
459,6,6,10,5.969074,,87.52689,,1.278893,,0.275819,,2.124494,,1.00287,,0.583604,,21.55596,,88.52291,,1005.235,,0.319864,0.172187,0.344083,3.237051,3.237051,3.225923,2.361728,3.038386
460,6,7,1,6.330867,,85.23905,,2.683037,,0.231175,,5.097368,,1.563737,,0.614047,,26.47062,,88.29051,,1009.277,,0.223019,0.277277,2.496141,2.321725,0.211224,2.321725,3.364082,3.106961
461,6,7,2,6.407718,,87.77077,,2.301143,,0.211347,,5.473859,,1.517503,,0.535069,,26.36598,,88.37698,,1006.571,,0.227455,0.282107,2.540369,2.348266,0.215055,2.348266,3.374256,3.155999
462,6,7,3,6.886418,,84.16628,,2.580727,,0.25189,,5.860452,,1.876058,,0.400628,,26.20677,,89.99832,,1009.153,,0.227955,0.283147,2.566041,2.364862,0.218126,2.364862,3.408617,3.197046
463,6,7,4,6.488791,,89.50475,,2.27923,,0.249575,,5.601619,,1.536108,,0.522589,,26.11645,,88.87587,,1004.171,,0.229828,0.285928,2.604453,2.372229,0.220487,2.372229,3.456667,3.238814
464,6,7,5,6.840715,,88.09201,,2.657942,,0.25461,,5.372749,,1.566986,,0.468729,,26.83716,,88.971,,1003.677,,0.231437,0.289112,2.625275,2.378831,0.222191,2.378831,3.510255,3.295602
465,6,7,6,6.636741,,86.48278,,2.270986,,0.250289,,5.335042,,1.522641,,0.597732,,25.18691,,89.96157,,1007.283,,0.235439,0.289241,2.643127,2.391373,0.224926,2.391373,3.530131,3.356513
466,6,7,7,6.325783,,86.08654,,2.622256,,0.200038,,5.393025,,1.965707,,0.403179,,26.58227,,89.64342,,1003.878,,0.239054,0.290886,2.64419,2.409134,0.226911,2.409134,3.594427,3.40656
467,6,7,8,6.696847,,88.95232,,2.05915,,0.210824,,5.282124,,1.965032,,0.476391,,25.38626,,88.78237,,1009.021,,0.242773,0.295078,2.673008,2.427141,0.22902,2.427141,3.602373,3.435873
468,6,7,9,6.663128,,82.59343,,2.744393,,0.240122,,5.79792,,1.724996,,0.583976,,26.48546,,89.87226,,1000.476,,0.244622,0.299885,2.685057,2.451443,0.232047,2.451443,3.622907,3.471957
469,6,7,10,6.888793,,89.05495,,2.926932,,0.22874,,5.000775,,1.678283,,0.651055,,26.44989,,89.035,,1008.012,,0.245171,0.30389,2.700688,2.465401,0.233216,2.465401,3.658146,3.52018
470,6,8,1,6.732267,,81.00132,,2.729758,,0.228958,,5.614459,,1.787825,,0.487571,,25.04754,,88.23707,,1009.453,,0.247692,0.307134,2.713078,2.472833,0.233521,2.472833,3.707996,3.562205
471,6,8,2,6.649932,,84.36814,,2.211095,,0.211225,,5.925076,,1.908898,,0.514922,,26.66278,,89.89813,,1000.337,,0.250822,0.311218,2.754948,2.473646,0.237811,2.473646,3.745522,3.614522
472,6,8,3,6.329951,,80.63414,,2.803596,,0.230298,,5.90559,,1.574613,,0.522875,,26.11754,,88.94274,,1004.964,,0.254542,0.315631,2.798297,2.47956,0.242191,2.47956,3.799249,3.669793
473,6,8,4,6.641595,,88.04105,,2.967767,,0.299889,,5.866423,,1.574585,,0.656367,,25.84113,,89.58653,,1006.256,,0.256936,0.31957,2.821882,2.498942,0.244603,2.498942,3.853355,3.672521
474,6,8,5,6.391048,,84.40497,,2.087128,,0.273066,,5.126823,,1.627078,,0.479912,,25.03441,,89.9813,,1007.434,,0.258281,0.321665,2.853785,2.516908,0.245207,2.516908,3.855919,3.715719
475,6,8,6,6.719016,,83.69699,,2.935946,,0.292295,,5.948734,,1.815837,,0.516508,,25.9504,,89.99715,,1009.069,,0.262056,0.325037,2.864846,2.559214,0.246478,2.559214,3.863033,3.779516
476,6,8,7,6.642787,,80.47914,,2.158853,,0.292853,,5.012731,,1.568129,,0.582034,,25.78618,,88.81668,,1007.829,,0.263449,0.328484,2.867497,2.586023,0.246643,2.586023,3.896837,3.800995
477,6,8,8,6.493855,,89.33785,,2.287566,,0.27846,,5.347413,,1.684394,,0.526966,,25.93394,,88.9084,,1001.82,,0.265696,0.333806,2.869464,2.627185,0.24795,2.627185,3.945244,3.838407
478,6,8,9,6.487044,,89.97922,,2.772009,,0.201706,,5.12485,,1.933185,,0.56569,,26.91611,,89.48549,,1004.85,,0.266483,0.336159,2.897264,2.659406,0.248895,2.659406,3.978136,3.882464
479,6,8,10,6.305363,,88.38168,,2.484566,,0.253506,,5.725071,,1.577263,,0.695985,,26.71638,,88.083,,1000.519,,0.270962,0.338094,2.897624,2.684983,0.251909,2.684983,3.98695,3.924762
480,7,1,1,7.679796,,48.36547,,1.301238,,0.04475,,1.652488,,0.407036,,0.007512,,32.01582,,89.04277,,1007.974,,0.270962,0.270962,1.66589,0.270962,0.104663,3.943238,2.180435,2.178847
481,7,1,2,7.731775,,40.13285,,1.15405,,0.095254,,1.376289,,0.833325,,0.089498,,30.09198,,89.86414,,1004.389,,0.270962,0.270962,1.683133,0.270962,0.105174,3.976674,2.203036,2.191855
482,7,1,3,8.052008,,41.07656,,1.06999,,0.073663,,1.986614,,0.888096,,0.123966,,30.32374,,89.75123,,1005.151,,0.270962,0.270962,1.694755,0.270962,0.105296,4.00799,2.208569,2.206922
483,7,1,4,7.662093,,40.62406,,1.10263,,0.088213,,2.116336,,0.466509,,0.027563,,31.6332,,89.27617,,1007.379,,0.270962,0.270962,1.702564,0.270962,0.105942,4.033994,2.224458,2.20943
484,7,1,5,7.661257,,45.46114,,1.050023,,0.024388,,2.780136,,0.225152,,0.053361,,30.74296,,89.58026,,1006.167,,0.270962,0.270962,1.707156,0.270962,0.106565,4.044098,2.234443,2.217816
485,7,1,6,7.889665,,41.65757,,1.207122,,0.021648,,1.239832,,0.933849,,0.073831,,31.65084,,88.13776,,1004.153,,0.270962,0.270962,1.709829,0.270962,0.107535,4.076827,2.256226,2.234444
486,7,1,7,7.771378,,47.41697,,1.17216,,0.033842,,1.433588,,0.885385,,0.13303,,34.14406,,88.87746,,1008.058,,0.270962,0.270962,1.728634,0.270962,0.108199,4.090531,2.273696,2.254522
487,7,1,8,7.669686,,44.20872,,1.339968,,0.081055,,2.959492,,0.709083,,0.007769,,29.8584,,89.38667,,1000.549,,0.270962,0.270962,1.74578,0.270962,0.109044,4.101707,2.275894,2.276018
488,7,1,9,7.580235,,43.1276,,1.185667,,0.073431,,2.814423,,0.734638,,0.062047,,31.96538,,88.46213,,1004.013,,0.270962,0.270962,1.745984,0.270962,0.109406,4.132672,2.293598,2.290654
489,7,1,10,8.086032,,41.84232,,1.420568,,0.065179,,2.184399,,0.602891,,0.117281,,29.00555,,88.07009,,1008.96,,0.270962,0.270962,1.757924,0.270962,0.109868,4.145801,2.305618,2.299619
490,7,2,1,7.584639,,49.57676,,1.463972,,0.083106,,2.296749,,0.725518,,0.106869,,29.94676,,89.02056,,1004.384,,0.270962,0.270962,1.760879,0.270962,0.110786,4.168272,2.318097,2.311697
491,7,2,2,7.398337,,41.80975,,1.477679,,0.065587,,1.411216,,0.734621,,0.132338,,31.8754,,88.88376,,1003.357,,0.270962,0.270962,1.776082,0.270962,0.11098,4.202958,2.330292,2.32426
492,7,2,3,7.600984,,40.86536,,1.126846,,0.055869,,2.718925,,0.549594,,0.187485,,33.79543,,88.89396,,1009.724,,0.270962,0.270962,1.788606,0.270962,0.11158,4.207926,2.333394,2.324968
493,7,2,4,7.953021,,47.17471,,1.341271,,0.046707,,2.253665,,0.861633,,0.044071,,33.50503,,89.43928,,1003.954,,0.270962,0.270962,1.793136,0.270962,0.112259,4.249184,2.347987,2.336656
494,7,2,5,7.862535,,46.91767,,1.100947,,0.038692,,2.352429,,0.466478,,0.082498,,29.20086,,89.9503,,1003.097,,0.270962,0.270962,1.795038,0.270962,0.113191,4.267272,2.354388,2.353534
495,7,2,6,7.552554,,45.24561,,1.478085,,0.030312,,2.091159,,0.91955,,0.158515,,29.74771,,89.21391,,1000.809,,0.270962,0.270962,1.79633,0.270962,0.113422,4.274553,2.376854,2.360224
496,7,2,7,7.357588,,40.40031,,1.120615,,0.085787,,1.130216,,0.540847,,0.024228,,33.35176,,88.6843,,1009.695,,0.270962,0.270962,1.798096,0.270962,0.114139,4.306551,2.399039,2.365611
497,7,2,8,8.083445,,41.57494,,1.087995,,0.031583,,2.340152,,0.29902,,0.146484,,28.83382,,88.69439,,1001.286,,0.270962,0.270962,1.800083,0.270962,0.114354,4.339724,2.422488,2.374892
498,7,2,9,7.560495,,40.25671,,1.166886,,0.068597,,1.64642,,0.877533,,0.023284,,29.95731,,89.56587,,1003.986,,0.270962,0.270962,1.802334,0.270962,0.11474,4.366199,2.445188,2.375291
499,7,2,10,7.899258,,47.63185,,1.27291,,0.051538,,2.630275,,0.803202,,0.165741,,34.92562,,88.00696,,1004.505,,0.270962,0.270962,1.803288,0.270962,0.114757,4.386891,2.462817,2.394563
500,7,3,1,6.254216,,62.11885,,1.518153,,0.186909,,2.937186,,1.651127,,0.393758,,24.37936,,89.73506,,1007.004,,0.322746,0.173511,0.344485,3.24603,3.24603,3.251063,2.375645,3.044169
501,7,3,2,6.125767,,78.65013,,1.293627,,0.195025,,1.339405,,1.205557,,0.580298,,25.91243,,88.72139,,1002.991,,0.325361,0.174291,0.34634,3.25984,3.25984,3.276041,2.386434,3.059069
502,7,3,3,6.556864,,74.66111,,2.079955,,0.012219,,1.140265,,1.314243,,0.282301,,24.3668,,88.26782,,1000.173,,0.326081,0.174386,0.34931,3.290399,3.290399,3.302625,2.391605,3.090954
503,7,3,4,7.506057,,68.26558,,1.650823,,0.296117,,3.709083,,1.946734,,0.224566,,23.29384,,88.4362,,1001.436,,0.329317,0.174601,0.35199,3.322341,3.322341,3.328216,2.409254,3.125784
504,7,3,5,7.065145,,65.9847,,2.459176,,0.045736,,1.112971,,1.411525,,0.230009,,21.09995,,89.19259,,1008.32,,0.331585,0.175295,0.35423,3.325992,3.325992,3.332009,2.409814,3.145259
505,7,3,6,6.918833,,61.48238,,1.345996,,0.036246,,3.051798,,1.221386,,0.566772,,26.81615,,88.03757,,1004.517,,0.332055,0.176732,0.355205,3.346174,3.346174,3.33675,2.417238,3.172679
506,7,3,7,7.843045,,75.09442,,1.403572,,0.286309,,2.90074,,1.492965,,0.258435,,20.15471,,88.13619,,1003.658,,0.333716,0.177469,0.35546,3.359451,3.359451,3.340753,2.428172,3.19277
507,7,3,8,7.401393,,84.85851,,2.809191,,0.091009,,1.811622,,1.619308,,0.562318,,20.77186,,88.62752,,1006.855,,0.335372,0.177634,0.358081,3.367692,3.367692,3.369623,2.45127,3.208264
508,7,3,9,5.937203,,65.13154,,1.305825,,0.182551,,2.562698,,1.698043,,0.517124,,29.05248,,88.39381,,1003.741,,0.336527,0.178737,0.360311,3.380033,3.380033,3.386991,2.468853,3.214247
509,7,3,10,5.972104,,67.95691,,2.868292,,0.04129,,3.417392,,1.323848,,0.537751,,22.84666,,88.64424,,1004.267,,0.339857,0.179965,0.36248,3.411019,3.411019,3.419347,2.474795,3.222832
510,7,4,1,7.508099,,45.59353,,1.400369,,0.017233,,1.087896,,0.999001,,0.137098,,28.91759,,89.54468,,1000.324,,0.270962,0.270962,1.817728,0.270962,0.114864,4.396789,2.464549,2.403168
511,7,4,2,7.982785,,41.50826,,1.051554,,0.010955,,1.962573,,0.886333,,0.064727,,33.68097,,88.66775,,1003.118,,0.270962,0.270962,1.821805,0.270962,0.115942,4.40627,2.479351,2.411148
512,7,4,3,7.680169,,41.68228,,1.11918,,0.08696,,2.700599,,0.471299,,0.17602,,32.65315,,89.42939,,1006.075,,0.270962,0.270962,1.829195,0.270962,0.116862,4.449348,2.479798,2.417899
513,7,4,4,7.971806,,48.62407,,1.16655,,0.066004,,1.258922,,0.673843,,0.072024,,28.51925,,88.40125,,1007.88,,0.270962,0.270962,1.831987,0.270962,0.116956,4.475988,2.485891,2.441387
